date,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Weekday Name
05/06/2019,5.0,1.77,2.1,26.1,7.0,0.0,1.0,2.0,2019,6,Wednesday
06/06/2019,7.67,2.076,6.35,27.0,7.0,2.0,11.0,4.0,2019,6,Thursday
07/06/2019,6.0,2.67,2.0,22.0,6.0,0.0,16.0,0.0,2019,6,Friday
08/06/2019,3.0,3.66,1.0,22.4,12.0,0.0,0.0,2.1,2019,6,Saturday
09/06/2019,9.33,1.033,8.0,16.5,7.0,4.0,0.0,5.0,2019,6,Sunday
10/06/2019,3.0,1.34,2.0,15.0,7.0,0.0,6.0,12.0,2019,6,Monday
11/06/2019,11.34,3.33,10.5,25.0,9.0,0.0,7.0,6.0,2019,6,Tuesday
12/06/2019,8.0,3.406,1.0,16.2,11.0,0.0,1.0,7.0,2019,6,Wednesday
13/06/2019,0.68,3.02,0.25,19.4,2.0,0.0,2.0,9.0,2019,6,Thursday
14/06/2019,3.18,3.35,3.0,15.0,2.0,1.0,0.0,6.0,2019,6,Friday
15/06/2019,7.0,3.463,5.0,15.0,13.0,0.0,7.0,8.0,2019,6,Saturday
16/06/2019,4.0,5.35,3.0,18.0,2.0,0.0,0.0,9.0,2019,6,Sunday
17/06/2019,6.66,4.66,3.0,18.0,6.0,0.0,2.0,2.34,2019,6,Monday
18/06/2019,5.0,4.21,3.0,29.5,8.0,0.0,2.0,12.1,2019,6,Tuesday
19/06/2019,3.67,3.033,3.0,18.0,6.0,1.0,2.0,5.5,2019,6,Wednesday
20/06/2019,5.0,4.363,3.0,15.0,9.0,4.0,0.0,4.0,2019,6,Thursday
21/06/2019,3.0,2.33,3.0,24.8,8.0,3.0,4.0,6.0,2019,6,Friday
22/06/2019,3.0,4.0,0.0,25.0,11.0,2.0,12.0,5.0,2019,6,Saturday
23/06/2019,9.33,4.792,5.5,18.2,1.0,0.0,10.0,1.0,2019,6,Sunday
24/06/2019,10.0,4.68,3.1,19.0,9.0,3.0,3.0,7.0,2019,6,Monday
25/06/2019,2.34,2.638,5.0,12.0,10.0,1.0,0.0,3.0,2019,6,Tuesday
26/06/2019,2.0,3.44,1.0,11.6,5.0,1.0,0.0,5.0,2019,6,Wednesday
27/06/2019,8.16,6.33,4.0,15.0,5.0,1.0,7.0,2.0,2019,6,Thursday
28/06/2019,4.33,1.496,2.0,15.0,5.0,0.0,2.0,3.0,2019,6,Friday
29/06/2019,1.18,5.7,5.0,18.3,2.0,0.0,5.0,2.0,2019,6,Saturday
30/06/2019,6.0,6.159,0.0,40.0,5.0,0.0,11.0,5.0,2019,6,Sunday
01/07/2019,5.33,2.0,1.0,14.0,7.0,0.0,8.0,4.0,2019,7,Monday
02/07/2019,5.66,3.012,4.0,14.0,9.0,0.0,1.0,4.3,2019,7,Tuesday
03/07/2019,4.0,2.849,4.0,30.05,9.0,0.0,1.0,4.0,2019,7,Wednesday
04/07/2019,5.33,1.67,0.0,13.0,7.0,1.0,3.0,6.5,2019,7,Thursday
05/07/2019,4.33,3.08,4.0,20.0,11.0,0.0,0.0,2.0,2019,7,Friday
06/07/2019,4.34,1.703,3.0,16.0,2.0,0.0,1.0,3.0,2019,7,Saturday
07/07/2019,5.66,6.463,3.0,25.0,2.0,0.0,3.0,5.0,2019,7,Sunday
08/07/2019,6.0,4.373,2.0,21.4,9.2,1.0,4.0,4.0,2019,7,Monday
09/07/2019,2.67,2.703,8.0,15.0,12.0,4.0,3.0,2.0,2019,7,Tuesday
10/07/2019,10.0,5.67,5.0,19.6,10.2,0.0,1.0,4.0,2019,7,Wednesday
11/07/2019,3.33,4.726,4.0,19.0,7.0,0.0,0.0,3.0,2019,7,Thursday
12/07/2019,11.0,5.09,4.05,34.0,7.2,0.0,2.0,2.0,2019,7,Friday
13/07/2019,5.0,3.417,1.0,17.6,5.0,3.0,0.0,5.0,2019,7,Saturday
14/07/2019,6.0,5.34,4.0,23.0,3.0,0.0,5.0,1.0,2019,7,Sunday
15/07/2019,7.33,1.67,4.55,24.0,6.0,1.0,0.0,7.0,2019,7,Monday
16/07/2019,7.0,3.34,3.0,14.0,7.0,0.0,2.0,4.0,2019,7,Tuesday
17/07/2019,3.99,0.157,2.5,26.0,7.0,1.0,0.0,2.0,2019,7,Wednesday
18/07/2019,11.0,3.33,1.3,24.0,11.0,0.0,3.0,3.0,2019,7,Thursday
19/07/2019,7.33,5.34,4.0,28.0,15.0,0.0,3.0,7.0,2019,7,Friday
20/07/2019,4.34,4.449,1.0,17.2,4.0,0.0,6.0,2.0,2019,7,Saturday
21/07/2019,6.34,0.363,1.1,16.0,5.0,0.0,1.0,3.0,2019,7,Sunday
22/07/2019,1.0,2.66,2.0,14.25,10.0,0.0,0.0,6.0,2019,7,Monday
23/07/2019,1.34,0.67,5.2,7.25,11.0,0.0,7.0,2.4,2019,7,Tuesday
24/07/2019,8.0,3.769,2.0,30.875,19.0,0.0,2.0,1.0,2019,7,Wednesday
25/07/2019,6.0,7.0,5.0,20.0,9.0,1.0,11.0,2.0,2019,7,Thursday
26/07/2019,12.5,4.0,0.1,17.0,12.0,0.0,8.0,3.0,2019,7,Friday
27/07/2019,3.34,0.0,1.0,22.0,6.0,3.0,2.0,3.4,2019,7,Saturday
28/07/2019,4.34,1.34,4.0,13.0,3.0,1.0,0.0,0.6,2019,7,Sunday
29/07/2019,9.0,4.33,2.0,25.45,12.0,0.0,1.0,2.0,2019,7,Monday
30/07/2019,9.5,6.187,5.0,19.0,9.0,4.0,33.0,5.0,2019,7,Tuesday
31/07/2019,0.0,2.84,2.0,21.0,4.0,0.0,4.0,2.0,2019,7,Wednesday
01/08/2019,8.67,0.913,2.0,37.0,6.0,0.0,1.0,2.0,2019,8,Thursday
02/08/2019,5.0,1.68,3.0,18.0,7.0,2.0,6.0,1.0,2019,8,Friday
03/08/2019,5.34,4.68,2.3,12.0,6.0,5.0,1.0,3.4,2019,8,Saturday
04/08/2019,6.5,2.67,5.0,24.0,10.0,0.0,2.0,4.3,2019,8,Sunday
05/08/2019,4.0,1.0,4.3,6.0,7.0,1.0,5.0,0.0,2019,8,Monday
06/08/2019,10.0,4.67,2.0,17.25,4.0,0.0,6.0,6.0,2019,8,Tuesday
07/08/2019,6.0,1.759,2.0,9.0,7.0,0.0,21.0,3.0,2019,8,Wednesday
08/08/2019,7.66,1.01,3.0,15.0,10.0,0.0,31.0,3.0,2019,8,Thursday
09/08/2019,3.0,3.25,0.0,8.0,13.0,5.0,1.0,5.0,2019,8,Friday
10/08/2019,3.33,0.68,6.0,15.0,11.0,0.0,0.0,0.0,2019,8,Saturday
11/08/2019,7.0,6.85,4.0,16.0,5.0,2.0,2.0,3.0,2019,8,Sunday
12/08/2019,8.33,4.496,1.0,36.0,11.0,1.0,5.0,3.5,2019,8,Monday
13/08/2019,8.0,1.896,2.0,15.0,3.0,0.0,2.0,1.0,2019,8,Tuesday
14/08/2019,4.34,0.67,3.1,20.0,6.0,0.0,0.0,3.0,2019,8,Wednesday
15/08/2019,8.67,1.99,2.0,12.0,9.0,0.0,11.0,2.0,2019,8,Thursday
16/08/2019,3.33,2.68,2.0,13.0,15.0,0.0,10.0,7.0,2019,8,Friday
17/08/2019,7.67,4.531,2.45,18.0,5.0,1.0,0.0,2.5,2019,8,Saturday
18/08/2019,4.84,2.846,1.0,11.0,4.0,0.0,7.0,4.0,2019,8,Sunday
19/08/2019,3.68,3.67,4.0,9.0,11.0,2.0,0.0,4.0,2019,8,Monday
20/08/2019,2.0,1.32,2.0,13.4,8.0,0.0,2.0,3.0,2019,8,Tuesday
21/08/2019,4.34,4.0,0.0,19.45,10.0,0.0,5.0,3.0,2019,8,Wednesday
22/08/2019,5.34,4.0,2.0,20.0,8.0,2.0,10.0,3.0,2019,8,Thursday
23/08/2019,9.67,5.156,4.05,12.0,11.0,2.0,4.0,2.0,2019,8,Friday
24/08/2019,13.84,6.02,3.0,24.6,9.0,0.0,0.0,5.5,2019,8,Saturday
25/08/2019,3.0,3.35,2.0,17.0,4.0,0.0,3.0,0.0,2019,8,Sunday
26/08/2019,2.67,2.373,3.0,18.0,11.0,0.0,3.0,3.0,2019,8,Monday
27/08/2019,2.34,2.01,3.0,21.0,3.0,0.0,0.0,5.0,2019,8,Tuesday
28/08/2019,3.33,1.427,5.0,10.0,6.0,1.0,0.0,2.0,2019,8,Wednesday
29/08/2019,9.0,1.68,5.0,17.4,9.0,1.0,1.0,2.0,2019,8,Thursday
30/08/2019,6.34,1.056,2.0,19.0,3.0,0.0,2.0,5.1,2019,8,Friday
31/08/2019,4.68,3.936,2.0,15.0,5.0,1.0,4.0,6.0,2019,8,Saturday
01/09/2019,2.0,4.36,5.0,17.0,8.2,1.0,5.0,4.0,2019,9,Sunday
02/09/2019,5.33,2.087,2.5,18.0,7.0,0.0,1.0,9.0,2019,9,Monday
03/09/2019,9.36,2.35,3.1,12.125,8.0,3.0,1.0,2.0,2019,9,Tuesday
04/09/2019,2.0,0.373,2.15,29.23,7.0,0.0,3.0,3.0,2019,9,Wednesday
05/09/2019,7.0,9.53,2.0,14.0,1.0,0.0,1.0,8.0,2019,9,Thursday
06/09/2019,1.68,2.67,1.0,28.4,7.0,0.0,0.0,1.5,2019,9,Friday
07/09/2019,8.33,3.67,2.0,27.0,14.0,3.0,6.0,2.0,2019,9,Saturday
08/09/2019,7.01,6.087,3.0,26.0,7.0,0.0,3.0,3.0,2019,9,Sunday
09/09/2019,1.18,2.124,3.0,26.0,4.0,3.0,5.0,2.0,2019,9,Monday
10/09/2019,8.66,6.68,4.2,22.0,17.0,0.0,1.0,1.0,2019,9,Tuesday
11/09/2019,2.67,5.076,3.0,42.0,5.0,0.0,5.0,2.5,2019,9,Wednesday
12/09/2019,2.33,1.34,2.0,21.975,11.2,0.0,10.0,4.0,2019,9,Thursday
13/09/2019,6.34,3.35,2.0,17.0,12.0,2.0,5.0,5.0,2019,9,Friday
14/09/2019,8.99,6.397,3.45,24.0,12.0,0.0,2.0,10.0,2019,9,Saturday
15/09/2019,5.34,6.01,2.0,25.4,6.0,0.0,2.0,6.0,2019,9,Sunday
16/09/2019,9.33,2.316,3.0,22.0,5.0,1.0,0.0,2.0,2019,9,Monday
17/09/2019,4.5,3.007,6.5,19.2,8.2,0.0,6.0,2.0,2019,9,Tuesday
18/09/2019,6.33,4.33,7.0,22.0,4.0,0.0,2.0,2.0,2019,9,Wednesday
19/09/2019,7.33,3.34,3.0,33.0,5.0,2.0,3.0,4.0,2019,9,Thursday
20/09/2019,5.34,3.383,2.0,51.3,3.0,0.0,1.0,3.0,2019,9,Friday
21/09/2019,10.68,5.68,1.0,44.25,3.0,0.0,6.0,4.0,2019,9,Saturday
22/09/2019,3.33,3.34,1.9,56.5,3.0,0.0,8.0,4.0,2019,9,Sunday
23/09/2019,5.34,4.549,3.3,55.0,6.0,0.0,1.0,4.0,2019,9,Monday
24/09/2019,2.0,1.34,6.0,61.3,12.0,0.0,1.0,6.0,2019,9,Tuesday
25/09/2019,6.0,3.67,4.2,32.5,14.0,1.0,1.416666667,4.0,2019,9,Wednesday
26/09/2019,5.5,3.033,2.0,31.0,13.0,0.0,31.0,0.0,2019,9,Thursday
27/09/2019,4.66,4.359,4.0,41.1,4.0,0.0,2.0,4.0,2019,9,Friday
28/09/2019,7.0,1.68,4.1,48.0,6.2,0.0,1.0,3.0,2019,9,Saturday
29/09/2019,3.51,3.867,3.0,67.8,6.0,0.0,3.0,2.1,2019,9,Sunday
30/09/2019,2.0,1.439,2.1,49.4,9.0,0.0,5.0,2.0,2019,9,Monday
01/10/2019,11.34,2.406,0.1,47.0,15.0,4.0,17.0,1.5,2019,10,Tuesday
02/10/2019,5.18,3.274,2.8,30.2,9.0,1.0,0.0,1.1,2019,10,Wednesday
03/10/2019,5.0,3.0,4.0,40.4,10.0,0.0,2.0,2.0,2019,10,Thursday
04/10/2019,7.34,5.683,2.25,22.45,13.0,0.0,1.0,1.0,2019,10,Friday
05/10/2019,3.84,5.01,6.0,25.4,7.0,0.0,0.0,0.33,2019,10,Saturday
06/10/2019,4.0,11.69,2.0,34.6,6.0,0.0,5.0,4.2,2019,10,Sunday
07/10/2019,7.34,4.507,3.0,50.8,6.0,0.0,10.0,1.0,2019,10,Monday
08/10/2019,0.33,1.73,0.5,44.3,20.0,2.0,2.0,0.0,2019,10,Tuesday
